text,label
"Tempat parkir yang kurang memadai, ketidak sigapan pihak hotel dalam menangani kasus tak terduga (listrik padam) walaupun memiliki generator listrik sendiri, struktur bangunan memblokir sinyal telepon. ",0
"air panas tidak ada, WiFi nya gak ada. kamar nya mengecewakan., banyak minus nya lah. saya kecewa berat..",0
Harus ditingkatkan pelayanannya...seperti tempat sampah dan keramahan pelayanannya...thanks,1
Bagus dan akses ke gudeg sagan cukup dekat,1
pelayanan kurang menyenangkan,0
airnya payah. ga nyala,0
"kebersihannya perlu ditingkatkan, tpi sejauh ini pemilik nya ramah kok
",0
ga akan balik lagi,0
"harga murah sesuai kualitas ??next airy room cari hotel yg lebih baik lagi, lampu kamar dah bnyak yg rusak..",0
perlengkapan mandi belom di sediakan saat masuk di dalam kamar....,0
??,0
"kamar airy terparah di manado, pagi langsung checkout karena ac tidak berfungsi ditambah kamar disinari matahari alhasil tidur sangat tidak nyenyak...",0
"dapat kamar bawah tanah, wifi susah dapat sinyal, sinyal hp juga susah sekali. air hangat sangat kecil alirannya. tetapi harga kamar sangat murah, terutama dibanding hotel lain pas momen lebaran.",0
kasur nya harus di prbaiki...prtama masuk tdk ada hnduk..dn harus bolak balik mnta... ,0
"Tempatnya nyaman, dekat dengan area makan. Proses check-in tidak susah, tapi kekurangannya adalah tidak ada air hangatnya.",1
"kamar mandi nya kotor , untuk bawa keluarga kurang rekomended ... apa lagi ada anak kecil . 
",0
"Bagus, bersih, mau lagi dong promonya.",1
"kecewa.... kurang baik.... pdahal baru....  tpi bikin kecewa....
",0
"fasilitasnya sangat minim... kamarnya pebgap, kran air bocor dan mampet... tidk ada kursi dan meja..
",0
Kamar bersih tapi parkiran sempit,1
bukan hotel... hny kos2an... ga nyaman,0
g jdi nginep karna salh pesan kamar.g bisa refun.kcewa uang g kembali,0
kacau,0
"sesuai sama budget, air panas ok, AC ok, welcome Snack and drink oke banget :)",1
resepsionisnya batu,0
"Kamar lumayan luas, namun kurang bersih. Amenities kurang lengkap, tidak ada sisir, sabun hanya 1. Free air mineral tidak ada. Tissu toilet tidak ada. AC kurang dingin. Wifi unreliable alias koneksi lalod. Pool kurang bersih. ",0
"tembok goyang
",0
Saya berada dikamar 308 lantai lengket seperti tidak di pel,0
pintu kamar sama pintu kamar mandi perlu perbaikan. .,0
Terakhir inap disini kebetulan dapat kamar yg AC nya gak dingin dan gabisa pindah kamar juga,0
parah kasur nya pada kotor. gak ada sendal juga . kamar nya di bersihin apa gak sih . kotor banget pokonya kasur sama selimut nya .tolong di perbaiki ,0
"penerangan kamar kurang nyaman dan warna dinding kusam, tempat tidur tidak wangi. saran agar airy melakukan pengecekan ke lokasi untuk perbaikan.",0
Kamarnya b,0
"Pas utk memejamkan mata sejenak, hingga merenggangkan urat"" yg kaku. Thanks airy.. ",1
"ramah,baik,syariah, the best la",1
"pasilitas seperti Tv,canel kabur, kebersihan kurang.",0
"tidak sesuai ekspektasi, pelayanan kurang memuaskan. sedikit kecewa.",0
"gak sopan petugas nya banyak tanya, untuk kamar gak sesuai foto",0
"Ruangannya sempit, stok perlengkapan mandi habis dan kami tidak dibelikan peralatan mandi meskipun secukupnya. 
",0
Airnya tidak mengalir,0
"pengap ventilasi atau pandangan kluar tidak ada
perlengkapan mandi tidiak lengkap
parkir tidak luas
",0
"wkt check in disuruh nunggu smp 30 mnit lbh pdahal dtang sdh lbh dr jam 2 siang tmbh lg recepsionis yg gak ada senyumnya truz gak bgitu peduli bwt nawari minum krn kami nunggu lama check in,mnta gelas baru gak direspon sma skali wkt pengen ambil minum di lobi pas nunggu kamar ??...barang2 gak dibantuin bawa...recepsionisny prlu ditraining lg,parah",0
Belum dipakai eco bsd Anggrek serat karena tidak jadi ke jakarta jadi hangus,0
sedang ada pekerjaan bangunan disebelah room kami,1
Tempat bersih dan nyaman. Sayang tidak ada hot shower. Lokasi sedikit masuk jalan kecil tetapi suasa,1
Ga ada fasilitas airynya,0
Kamarnya bagus tapi pelayanannya tidak menyenangkan,0
"kamar trlalu kecil, kotor, ga dpet handuk",0
Enak ko tempatnya. Cuma flush toiletnya rusak tidak ada gayung dan ember. Jadi susah kalau mau buang,1
"Penginapannya luas, fasilitas setara hotel berbintang. kapan-kapan ane mau menginap disini lagi.",1
"kamarnya bau,recepsionistnya sudah jelek gak ramah lagi.kecewa gak kedua kali nginap disini.untung masih ada cs nya yang baik hati selalu membantu??????",0
"kamar mandi nya ga bisa untuk mandi air panas
",0
Ac tidak dingin,0
"Kamar mandi kurang bersih
Wastafel bocor hingga membasahi lantai kamar mandi",0
pelayanan nya kurang baik,0
lama pelayanannya. ac panas banget ga nyenyak tidur kepanasan keringetan!,0
"for the first time booking di airy,  sampai tempat ternyata pemilik kosan bilang sudah tidak bekerja sama dengan Airy! ",0
"bau dari kamar mandi masuk ke dalam kamar.
serta tempat tidur twin bed nya yg kecil
",0
"tidak sesuai pesanan.. pesan yg Double, d kasih yg Twin... AC kurg dingin.. saya langsung chekout hari itu juga.. Resepsionisnya kurg komunikatif..",0
Cukup tenang dekat dgn jalur utama marlionor rekomen buat antar anak yg kost di sekitar kaliurang,1
berisik dan properti dalam kamar nya udah jelek semua. sorry.,0
kamar yg berikan sangat sangat kecil dri yg di gambar terus wifinya bermasalah...  dan katanya gratis buat service room apaan bayar 50ribu.... kecewa dah.... mungkin untuk hotelnya utamakan integritas lah gak sebanding kamar harga hampir 300ribu tapi sangat kecil sarapan pagi katanya ada tapi apa beli makan sendiri ..... ,0
"Untuk koki lebih cepat bangun biar sarapan jgn jam 9 pagi..  
??",0
"Ngga dapet perlengkapan mandi, snack, air panas jg belum ada, mungkin masih baru kali ya ",0
"Kamar mandi ny bau, air nya menggenang",0
"Sangat Baik, hanya saja air mandi nya licin sekali.",1
"Sebenarnya semua sudah sangat baik di hari pertama apalagi bisa early check in namun di hari kedua menjelang check out saya ke kamar di kamar mandi muncul 2 ekor kecoa
Semoga sangat bisa jadi perbaikan ke depan, saya mohon
terimakasih",0
Kurang ramah dan pintu di kunci,0
"Untuk sarapan cukup baik,
Tapi lift sudah mulai bermasalah. Kasur bercak sperma, meski sudah ganti kamar, masih ad bercak. ",0
"kamarnya nyaman,  ga berisik,  bersih,  pelayanan baik,  dikamar disiapin snack banyak dan itu gratis, overall dg harga kamar segini oke bgt ",1
Biasanya dapat kamar bersih. Gak tau kenapa kmrin dapat kamar bau kencing kucing. pas mau tidur baru tau. karna siang sharian dluar jadi ga tau. mau komplain udah ga bisa juga. ,0
"kamar bagus tapi ada bekas bocor di langit"" kamar, fasilitas ok tapi selimut bantal dan gorden bau.",0
ac kurang dingin..sandal hotel gak dapet..,0
"air panasnya kurang prosesnya lama, kamar mandi nya kotor, bantal nya juga kotor. handuknya kecil sekali tidak seperti standard airy yang lain. harap lebih di perbaiki lagi . terimakasih",0
"tidak terlalu berkesan, cuman seingat saya ada spot untuk foto dan kamar mandinya lebar",0
??,0
"fasilitas bnyk yg bermasalah, remote ac rusak, air sring mati, jam 10 siang pntu kamar dbuka sndri dtnya check out kapan, parah",0
"kamar pengap, panas. tidak memuaskan.. tingkatkan kebersihan...",0
nyaman sih..tpi kok air mineral harus ambil di bawah ya..sedangkan kamar saya diatas...selain itu dihotel airy lain air mineral di sediakan di dalam kamar..,0
"Kecewa dengan pelayanan hotel, dimana saya pesan kamar dengan double bed (1 tempat tidur untuk 2 orang) dengan alasan sistem error, saya malah mendapatkan kamar dengan twin bed (2 tempat tidur), yang walaupun digabungkan, kenyamanannya sangat berbeda. Tolong diperbaiki sistem bookingnya saja, ",0
"Cuman Satu yg Buruk. Satpam yg masuk pagi sangat tidak Sopan .Karena saya salah parkir bukanya memberi tahu dengan sopan. saya malah di bentak.. Etika yg sangat buruk..
",0
"kamar betsih bagus dan luas.
handuk bulukan dan sdh dekil. tp di minta ganti langsung di ganti yg bagus.
wifi... sama kya airy yg helvetia  ga ada wifi.apakah smua yg airy room ga di kasih wifi??
sudah 2 x nginap booking dr airy..
sama2 wifi ga ada.",0
"Tempat bagus, karena baru.Tetapi tv tidak ada channel yg tertangkap bagus, karena antenna dalam. Juga tanpa wifi. ",0
"Kran wastafel rusak, dikmr mandi ada sarang laba2, dinding",0
kurang perawatan intinya!,0
kamar yang di kasih ga sesuai sama yg di foto ranjangnya bunga bunga ga polos next lebih teliti lagi pas ngasih room,0
"kamar ok, syg wc dlm krm tdk ada hexos, dan shower hanya keluar air panas saja, waktu saya di kmr V",0
charge sprei kotor sampai 150 ribu.,0
"Breakfast harus manusiawi, ganti menu, perhatikan AC tiap kamar, krn AC nya tdk dingin, kamar mandi bau bangkai, lift tdk dapat beroperasi. Sungguh kecewa sangat ??",0
"Wastafelnya bocor, kamar berAC bau rokok, yg lainnya standar airy sudah bagus pelayanan baik banget mbak2 nya... ",0
kamar mandi kurang baik n bau rokok,0
"tempat bersih, bangunannya masih baru bgt, kamar mandi airnya kenceng dan waterheaterny oke bgt, AC ",1
"check in perlu menunggu lama..  kebersihan kurang.  dan tidak tersedia tissu di toilet
",0
"Kamar Jelek, Kursi Rusak",0
"Ada cash buat anak diatas 12, pdhl pesn 2 kamar. Kebersihan krg bgt",0
kamar tidak sesuai gambar...kamar mandinya krg bersih,0
kita dibantuin parkir.  soalnya jlnan macet bgt. kamar kayak kamar kost2an.  tapi yaudahlah ya bisa deket alun2.  ,0
Kebersihan sangat kurang.. ,0
"air asin, lampu tidak terang, kamar kotor",0
apaan selimut sama handuknya.. tidak sesuai.. handuknya kecil dan selimutnya tipis.. handuk org buat tatakan kaki itu mah. dibuat badan..kecewa bangettt,0
handuk nya cuma d kasih satu padhal kan kamar nya yang double .. engga d kasih bath math ..saluran tv nya bnyak semut nya ,0
kamarnya kecil banget... air panas baik... tp closed bocor gak bisa dipake... gak ada tempat parkir untuk mobil jadi harus parkir dipinggir jalan... ,0
"Kamar bau lembab, banyak nyamuk",0
"Kalau udah ngasih kamar itu, harusnya udah fix! jangan lagi nyuruh2 pindah, kalau gitu kan terlihat tidak profesional, kalau alasannya yg lain udah booking, saya kan udah booking juga, yg lain udah bayar, saya kan udah bayar juga, bedanya yg lain belum datang, saya udah datang,, harusnya prioritas yg udah datang dong! ",0
"pd gambar kamar sgt bersih, dan terang, pd saat saya check in kamar bau lembab, selimut sdh usang, dan penerangan kamar kurang",0
"Sesuai deskripsi, nyaman, aman, tentram.",1
"baru kali ini saya dapat penginapan di airy kyk gini, namanya rumah keluarga tapi kok disuruh nambah 50rb karena ber 3 sedangkan hotel aja    ga pernah disuruh nambah klo ber 3, mana sepreynya bau muntah kotor kyk ga pernah diganti huft",0
cas hp ktinggalan diblg gak.g juujur kryawannya,0
no hot shower. no free mineral water. toilet not clean... just cheap near sky garden.,0
acnya tidak dingin,0
AC kurang dingin dan jaringan TV satelitnya tidak lengkap,0
kurang ramah resepsionisnya,0
"kecepatan wifi, kebersihan kamar dan kamar mandi. saya melihat cacing panjang di kamar mandi dan kamar berdebu. ",0
"Resepsionist jarang ada di tempat, tidak ada tulisan airy rooms pada bangunan, colokan listrik hanya ada 1 (dipakai di tv dan tidak muat utk charger di kamar 103) . overall butuh banyak pengembangan ",0
"Air kamar mandi keluarnya sedikit sekali ,jadi susah mandi ",0
"receptionist sangat tidak freindly.kurang nyaman.kamar mandi kecil. khusus kamar 103 sempit karna tempat tidur tidak bisa d geser k pingir karna tiang penyangga bangunan..
",0
"Sarapan dingin. Staff kurang sigap check out lelet, lambat. Kamar mandi kurang bersih, ada bekas sampah dari tamu sebelumya. Untuk harga yang sama, pengalaman menginap di Airy di Denpasar lebih bagus daripada di Bandung ini. Tidak ada air panas.",0
Hotel dengan harga murah tapi pelayanannya memuaskan,1
"Bagus sebenarx krn ada makanan yg disuguhkan meskipun bikuit,  cmn AC nya ndk dingin jdi kepanasan di dalam hotel.. Tolong yg ditemani kerjasama hotelx minimal Bagus fasilitasx.. Makasih.. ",0
kamar bukan double bed. pesan type yg ada sarapan namun tidak ada sarapan. kamar pengap. air panas tidak ada. shower rusak.,0
"kamarnya bersih tapi lemari dan toiletnya kotor bgt dan air panasnya gak ada , TV nya hitam putih, gak ada sinyal di kamar dan spreinya tipis bgt, sebenarnya nyesel disini. tapi staff nya ramah sekali. ",0
lantai banyak debu,0
??,0
It was convenient and near to the city,1
"acnya kurang dingin..
",0
"Tidak recomended. Kamar mandi kurang bersih, AC tidak dingin, Receptionis kurang ramah.",0
"Makanan ringan yg disuguhkan ada yg kadaluarsa. Saya nginap 2 hari tp tdk mendapat playanan sprti hal nya menginap 2 hari. Handuk, sabun, makanan, minuman tidak di suguhkan di hari ke 2. Dan kamar terlihat berdebu. Tidak ada cermin juga di kamar. Tolong tingkatkan lagi pelayanan di tempat ini. Trimakasih",0
air panas mati..padahal sudah telp reception.katanya sih suruh tunggu 5 menit.saya tunggu sampai cek out air panas tidak ngalir,0
"Kamar mandi kurang bersih. ada cairan merah2. , ntah cairan apa",0
"air mati gada bentuk tanggung jawabnya sama sekali, gabagus bgt pelayanan nih hotel",0
"kamar banyak nyamuk,,ac tidak dingin",0
good location to trying culinary in Bogor. Near from Momo milk anf Kedai pizza kayu bakar.,1
wc mampet hotel jorok ga akan kesini lagi,0
"Bersih, rapi, walaupun harganya ekonomis :) Tapi pas saya menginap tidak ada papan nama/petunjuk bah",1
"penginapan yang nyaman, harga pas juga dikantong...tp mohon diperbaiki gun showernya ada yg rusak,..",1
Keceea,0
pegawainya kurang ramah. yg seharusnya nyaman jadi ganyaman,0
"Yg perlu diperbaiki adalah kebersihan. kamar dan kamar mandi kotor, tidak ada tong sampah dan keset.",0
mantabs. tapi kolam renang di sebrang jalan. jadi abis renang basah" keliatan deh titit gue waktu ny,1
"there were alot of bugs below the matrass, also on the last day suddenly closet need to be unclog. the rest are okay, good location also easy to search for a restaurant",0
"oke bisa masak, ac ngga dingin tp udh complain dan lgsg dibersihkan sm pihak apartnya,  kebersihan kurang (sprei ngga bersih,  closetnya ada rambut gt). kecewa sm receiptionist namanya evi ya ampun jutek bgt,  kurang komunikatif ga dikasi tau lt dan kamar no brp, lama ngelayaninnya,  malah sibuk telfon, ga ada basa basi trimakasih atau senyum. ",0
"very bad

",0
"Lingkungan yang nyaman, kamar bersih serta berbagai macam fasilitas yang tersedia lengkap.",1
"kain sprei sudah terlalu tipis, bed cover sudah sobek sobek. perlu diganti...lokasi strategis dekat ke mana mana....ga ada airy snack box tapi dikasih roti tawar,kopi,teh buat sarapan.",0
"tidak ada airy toolkit, walaupun lupa pesan non smoking room tp pas masuk masih bau rokok, tdk dibersihkadgn baik kamarnya, wifi lambat, tv oke lah meski chanel dikit, nilai plus nya berada di tengah kota",0
air panas nja nga bagus panas nja cumn bntr tok trus dingin lagi,0
shower rusak kamar mandi kurang terawat pelayanan juga kurang oke beda rasa nya kamar airy sama direct hotel lebih istimewa direct hotel,0
"Kebersihan dan kenyamanan oke, closet dan air panas jg oke,  tetapi kamar yg diberikan AC kurang dingin",0
"bau, kotor n ada kecoa dalam kamar",0
"Kamar sempit, pengap, kamar mandi super mungil, semua dinding terbuat dari gypsum, berjamur & mengurangi kenyamanan serta privasi.

Satu-satunya kelebihan, cuma taman bagus di depan kamar.",0
"mati lampu....perlu penanganan cepat
",0
Kamar mandi agak bau & kurang bersih,0
"bantal dan sprei nya sepertinya tidak diganti, bau keringat,Mohon diperhatikan. Layanan resepsionis baik. Sarapan standar nasi goreng dan teh.",0
Ke 3x menginap di sini dan memuaskan,1
"Seprai kotor, bikin gatal. ac dingin, handuk kotor.",0
"towelnya bnyk yg bolong2-.-, wifi kamar kurang cepat, tv chancel kurang lengkap,selimut tidur msh ada sisa noda -.-",0
"Semua yang ada di gambar itu hanya rekayasa. Hotel ini sangat tua, air tidak bersih, dan lamounya remang-remang. Tidak seperti yang di foto.",0
"1. wings AC di kamar 2010 harus di perbaiki.
2. pintu lemari yang mau copot di kamar 2012 harus di perbaiki.
3. keran kloset yang jalan terus di kamar 2012 harus di perbaiki.",0
panas sekaliii.. kamar berbau dan tidak nyaman... sangat mengecewakan,0
"Tempat nya bagus, bersih dan nyaman. Cocok buat pasangan yang ingin mencari suasana baru.",1
"Cuman Di sayang Kan air NYA sangat bau'.. Tempatnya bagus untuk istirahat.
",0
"kamar terlalu kecil, kamar Mandi mampet, shower rusak, blanket Kotor.  sepertinya duvet covernya tdk pernah diganti, cuma di bolak balik Aja. ",0
"Bersih dan rapi, tempatnya nyaman",1
"tidak rekom untuk datang kesini. kebersihan kamar kurang terjaga.
",0
"Tidak berkesan sama sekali
1. Deposit hotel yg sangat mahal, 300rb utk deposit padahal harga sewa kamar ga sampe 200rb
2. Jam 9 mlm pintu sudah tertutup, harus nunggu petugasnya bukain
3. kamar diketuk jam 10 pagi dgn alasan mau bersihin kamar mandi, sudah dibilang 'nanti saja' tp MAKSA dan harus dibersihkan saat itu jg.
4. Wifinya lemot parah",0
"tidak ada tempat parkir mobil 
",0
"pelayanan tdk ramah.room tdk sesuai dg foto, temboknya berjamur, melepuh di beberapa sisi dinding. handuk tdk ada, infonya habis. checkin jam 3, br dikasih malam stelah komplain, itupun cuma 1. air disediakan tp galon diluar ruangan. Kostel ya.. bukan hotel.
lampu mati blm isi token. not rekomend for family.",0
"wc mampet, tempatnya horor, jadul, tapi sesuai sih sama harganya ",0
"Fasilitas memuaskan. Kamar bersih, AC dingin, ada kran air panas, peralatan mandi lengkap. Cuma sabu",1
bener2 mengecewakan  ??????,0
"ga puas, ac ga dingin, kamar ga ada canyolan bajunya , shower kamar mandi ga nyala, terus kamar banyak semutnya. meskipun penjaganya ramah tapi bad service",0
kurang terawat,0
kamar mandi kotor bgt. lantai juga. bau pesing banget. tapi receptionist nya ramah,0
Kotor sekali ??,0
"kamar lembab dan agak bau, seprai kusem, lokasi dekat dgn kota.",0
Kamar 209 AC nya tidak dingin,0
pelayanan kamar yang tidak ramah serta kurangnya fasilitas seperti handuk. juga siaran tv yang kabur,0
Tidak berfungsi Wi-Fi; kualitas air mandi buruk. TV semua channel rusak /engga bisa ditonton sama sekali,0
gak ada notif klo trnyta pesenan pas hari H . lupa tanggal pas pesen . jd no comment ! blm kesana soalnya .,0
"serem, kamar mandi kotor, meja rias masih ada remah biskuit, selimut kecil padahal double room",0
"ac ga dingin 
suasana kamar terlalu pengap
",0
klo tempat bagus dan bersih tapi pelayanan kurang.. sarapan pagi tdk dikasih... foto luas ruangan tdk sesuai di gambar.. ,0
agak kirang bersih,0
"Room besar, nyaman, yang disayangkan kenapa lantainya lengket keg ga niat di pel, airnya rada asin dan berbau..",0
Knp ngk bisa cancel,0
"salah satu pegawai kurang ramah, banyak nyamuk, wastafel gampang lepas dr penyanggahnya, ada kecoa. kasur tidak nyaman.",0
"Best place and room. You can get more facilities than hotel (3/4 stars), I mean not only mineral water, you can also get snacks.  I Would highly recommended this hotel to everyone.",1
"Lumayan nyaman, cuma ac kurang dingin dan kebersihan perlu ditingkatkan",1
tempat sebenarnya enak. tenang. strategis. cukup murah. tp sayangnya kamar tidak terawat. butuh renovasi.,0
"1. Penerangan kamar tidak baik, terkesan gelap saat malam
2. Pertama kali masuk kamar, buka kran air,  yg keluar airnya kotor/ hitam kecoklatan
3. Air panas di malam hari saat itu tidak keluar
4. Setelah mandi pagi, air dr kamar mandi membanjiri kamar 
5. Breakfast nya lumayan untuk dinikmati",0
"ga bisa re-schedule , padahal mau ubah jadwal bukan cancel ",0
"saran dari gue hotelnya kagak rekomendasi , terima kasih ??",0
Airpanasnnya gabisa :(,0
"lokasi baik,Faailitas lumayan baik tp banyak buruknya.dan yg lebih buruk itu Resepsionis seperti stok di dunia gk ada lagi pilihan,org kek gt kok jd resepsionis ",0
"Kamar jadul, ac panas, air panas kotor",0
"untuk tempat sih bersih,  tapi pelayanan dari mbaknya kurang karna posisi disana malamnya mati lampu tapi tidak ada pelayanan yg baik dari mbaknya akhirnya harus kepanasan gerah dari jam 3 pagi sampe jam 8 pagi sampe akhirnya tidur dilantai demi dinginin badan. ??",0
"kamar luas, berdih, nyaman, sesuai dengan yang di foto. pelayanan juga ramah. recommended banget deh",1
"kos kosan bukan hotel,
",0
Hotel oke tapi lokasi hotel tidak diperbarui. GPS nya ke alamat lain ??,0
"Memuaskan. Walaupun saat malam lagu di lobi terdengar sampai larut malam, juga staff penginapan agak berisik saat tidur jadi agak mengganggu. Kelebihannya, fasilitas oke, tersedia suguhan snacks dan drinking di atas box yang sangat menarik dan lucu. Kamar mandi dan bedroom oke, nyaman buat sleep. Overall, penginapan dengan good quality and quite standard price. The Best ??",1
"Book yang superior double,kamarnya tanpa jendela pas datang suasana kamar pengap & ada bau ga sedap,minta disemprot pewangi mendingan,dan sedihnya ac nya suka mati sendiri komplain ke teknisi katanya kalo masih mati juga mau diganti pake kipas angin,whattt kamar no ventilasi cuma dikasih kipas angin?malem ga bisa tidur karena nyalain ac kalo mati
",0
ac nya bocor,0
Pelayanan buruk. begitu check out dan pengambilan deposit receptionist cowonya gada omongan apa" sama sekali.. selebihnya lumayan,0
"banyak yg perlu diperhatikan soal kamar mandinya, showernya ga bener, udah rusak, pintu kamar mandi gabisa dikunci.",0
"lokasi ok,kamar fasilitas ok,sarapan ok,WiFi no good ,,g nyampe kamar,,hanya diloby login susah",1
Baru Check in 3 jam kemudian check out. ,0
"KAMAR KOTOR, AC TIDAK DINGIN, TV CUMAN 5 CHANNEL BURAM",0
"TDK ada tv, air dimalam hari semuanya panas, pemilik ramah",0
"1. Proses renovasi mengganggu istirahat dan parkiran motor atau access masuk juga terganggu
2. Ada lumayan semut di kamar
3. Kebersihan kamar mandi kurang terjaga
4. Shower air panas kurang kencang alirannya
5. Lantai kamar kurang terjaga juga kebersihannya
6. Tidak ada pengaman (safety fence)  di pinggiran tangga saat mau naik ke tempat tidur",0
"Kamarnya bagus, sayang pelayanannya tidak ramah. Kami bingung mau parkir motor di mana dan tidak tahu aman / tidak. Kenapa pemilik rumah tidak ketuk pintu kamar kami & bilang langsung? Malah motor kami ditempeli tulisan di kertas sobekan. Sangat tidak sopan. Baru kali ini diperlakukan begitu saat menginap di Airy. Padahal Yogya terkenal ramah. ",0
Kamar dan kamar mandi kurang bersih. ,0
"selalu kecewa pada saat checkin lama banget nunggu berjam jam ga dikasih minum sangat amat lama mungkin ada 10x pernah nginap disitu 10x jg pelayanan ada saat checkin lama , masih dibersihkan lah, kamar masih dipake, orgnya belum checkout, nunggu yg bersihin masih ngerjain kamar lain lah ?? huh, 
tapi klo kamar ya bagus makanan enak, checkin bad ??",0
Airy room terburuk yang pernah saya datengin,0
"dari 2 hari saya menginap, sabun, shampoo, snack dan minum hanya diberikan 1 kali. pelayanan hanya 1 orang yg ramah, selebihnya kurang.",0
"sangat buruk, tidak seperti airy room di tempat lain. sangat jauh dr standard. lembab, bau. tidak recommended. pelayanan tidak baik!
",0
kos2an banget. sempit. masuk gang kecil. jila sdh malam jalan diportal,0
"Jujur, tempatnya kurang banget! Ga enak banget! Seenggaknya ya ada lah parkiran buat mobil dijaga, ini enggak malah ditanyain mba nya jutek abis! Mending kalian booking airy sebelahnya kampus binus kijang! Itu lebih oke dr pada ini! Bad attitude! Gw pesen 2 kamar 2 malam ga kepakeeee! Panas juga tempatnya, BAU CAT TEMBOK ABIS! ga berkualitas! ????",0
kurang fasilitas kurang menjamin.. ketakutan pake jaminan uang 100rb,0
dibatalkan mendadak ,0
Kamar kurang bersih.,0
"front office sangat tdk ramah dan tidak profesional. diberi kamar dekat ruang genset, minta pindah kamar tdk boleh padahal satu blok dng tipe kamar yg sama kosong, waktu itu yg nginap hanya saya katanya pemesanan selain pemesanan langsung kamar sdh ditentukan. untungnya msh satu lingkungan dng hotel berbintang lain satu group ",0
Bermalam di hotel ini kasurnya ada kutu. Jadi membuat sy tdk bisa tidur.,0
Kamar mandi tidak bersih dan udara kamar terasa lembap ,0
kamar perlu direnovasi,0
Parkiran susah...ruangan kurang terang..remang2..kamar mandi krg bersih...tdk disediakan air mineral botol dari airy. ,0
"acnya panas
",0
kamar kotor. air mati,0
"pipa saluran pembuangan air dan kotoran tepat berada di atas kasur, tidur sambil membayangkan yg masuk di pipa pipa itu.... harusnya di tutup eternit/gypsum.",0
kondisi kamar nyaman tapi toilet rusak,0
"Kamarnya sangat Jorok, perangkat hotel seperti meja, kursi, sudah usang dan rusak, tidak layak pakai. Seharusnya pihak Airy harus lebih selektif untuk pemilihan Hotel. Foto dan aslinya tidak sama. 100%. kamar mandi tidak ada air hangat dan lagi air tidak lancar. Pihak hotel juga tidak memberikan handuk. Kecewa banget sama Airy room!",0
utk room airy d lt 4 dn tdk ada lif jd lumayan capek naik turun,0
"dikamar tidak ada bantal guling, kamar mandinya tidak ada air panas tidak sesuai dengan fasilitas yg di cantumkan di airyroom. untuk sarapan makanan nya enak.",0
"ga ada perlengkapan mandi. ga ada Snack.
",0
"Hot water showernya gak ada, brand produk airy gak ada, snack dan tas paket alat mandi airy gak ada, kamarnya juga gak bersih",0
"Pelayanannya ramah, tempatnya bersih dan nyaman. Sarapannya enak dan securitynya 24 jam. jadi aman menginap disini. Terima kasih airy karang setera.",1
"Saya pesan 2 kamar. Keduanya kondisi kamar mandi kurang bersih. Kamar yang deluxe aliran airnya sangat kecil. Kamar yang standar kamar mandinya bau, kasurnya kurang bersih.
Sarapannya oke. Amenities dan snack oke.",0
"pas menginap, ruangan blm dibersihkan semua. ada bekas kondom di laci meja. ??????",0
"kamar bersih. nyaman, dan fasilitas pelayanan cukup memuaskan. ketenangan dalam beristirahat sangat rekomended. secara keseluruhan sangat memuaskan.",1
masa gada kompornya.snack nya,0
Mesti nunggu 6 jam buat dpt parkir karena hanya tersedia 4 parkiran utk mobil. Wifi signal ada tp jaringan super lemot. Alhasil semaleman ga bs dpt wifi dan jg nonton tv. Utk kebersihan sudah cukup,0
kurang recomended.,0
"Hotel murah, dekat bandara, ada fasilitas antar jemput ke bandara",1
Sudah 2 kali bayar tp sulit lama susah untuk cek in hotel ,0
"kurang bersih , air tdk lancar dan asin",0
Lantai lembab,0
"Kebersihan kamar harus ditingkatkan, terima kasih",0
"Kamarnya bersih, lumayan lah.",1
Ketauan sama istri,0
kecewa... soalny gk bisa ganti tgl . ,0
Tidak layak disebut hotel,0
tidak siap,0
"pertama dapat kamar dengan lantai yang basah,minta ganti kamar. dapat kamar yang Baru saja di fogging,batas amannya ktnya 1 jam,tapi ini baru 15menit saya disuruh masuk,katanya sudah nggak bau jd Aman. lah kalo saya tiba2 sesak gimana? akhirnya dapat kamar baru lg. ",0
Zz,0
Kamar mandi air cuma 1 yg nyala. Ada kecoak nya juga-_- dan sarapan mie goreng. Itupun harus di tanyain dulu disediain atau engga. Kalau engga ditanya gadapet makan. Dan sarapan nya mie instan:(,0
Pelayanan yg ramah dan kamar yg bersih,1
kamarnya emang bersih to lantainya lengket di tambah airnya asin dan kerjanya pun berkarat...,0
"pembuangan air di kamar Mandi mampet .. Jadi air banjir di kamar Mandi, ac kurang dingin.. ",0
panassssss engap ac nya gak asik,0
standart dan bersih untuk harga standart ,1
"The check in proses is too long, after 25 minutes he said please wait,and he just wake the other staff to prepare my room.Unbelievable!. AC not working, i asked to move to another room but he said he cant because its not airry room,i cant sleep all night.My cellphone is broken,i asked them to order the taxi, but they said the hotel phone is broken!",0
saya tidak mendapatkan uang kembalian untuk extra bed,0
"saya kira bisa masuk kapan saja ternyata ada batasan waktu nya, ",0
"Kasur sangat tidak nyaman, pernya sangat terasa dan berisik jika sedikit gerak untuk tidur, lemari tidak bisa dibuka, AC tidak dingin, TV tidak lancar",0
"hotel nya kurang bersih yaa, ac kurang dingin dan channel tv hnya ada 3",0
